source,target,weight,type
34,949,0.533927,undirected
34,1007,0.576701,undirected
34,1106,0.543228,undirected
34,1131,0.510662,undirected
34,1339,0.771282,undirected
34,1386,0.504329,undirected
34,1707,0.610954,undirected
34,1819,0.57855,undirected
34,1885,0.581304,undirected
34,1949,0.505256,undirected
35,302,0.504543,undirected
35,430,0.5101,undirected
35,464,0.639468,undirected
35,511,0.523543,undirected
35,593,0.530434,undirected
35,664,0.501445,undirected
35,1732,0.6048,undirected
35,1876,0.518253,undirected
35,1925,0.578978,undirected
35,1978,0.623338,undirected
35,1979,0.603837,undirected
35,2076,0.607039,undirected
36,43,0.617273,undirected
36,91,0.567192,undirected
36,139,0.586555,undirected
36,277,0.643707,undirected
36,432,0.865851,undirected
36,433,0.871196,undirected
36,434,0.624201,undirected
36,447,0.632471,undirected
36,476,0.500168,undirected
36,503,0.712283,undirected
36,518,0.703673,undirected
36,650,0.814804,undirected
36,651,0.533099,undirected
36,652,0.681134,undirected
36,653,0.684198,undirected
36,656,0.882299,undirected
36,657,0.863038,undirected
36,658,0.884235,undirected
36,751,0.523279,undirected
36,782,0.638625,undirected
36,789,0.540701,undirected
36,799,0.726822,undirected
36,945,0.677611,undirected
36,979,0.793858,undirected
36,1010,0.508648,undirected
36,1013,0.871957,undirected
36,1019,0.51828,undirected
36,1026,0.758171,undirected
36,1044,0.747482,undirected
36,1104,0.599388,undirected
36,1134,0.803475,undirected
36,1146,0.67254,undirected
36,1161,0.782281,undirected
36,1914,0.732073,undirected
36,1952,0.630604,undirected
36,2072,0.585819,undirected
37,242,0.624726,undirected
37,695,0.534561,undirected
37,752,0.797355,undirected
37,771,0.608393,undirected
37,810,0.579258,undirected
37,811,0.605694,undirected
37,813,0.582255,undirected
37,814,0.658016,undirected
37,816,0.609955,undirected
37,900,0.562607,undirected
37,1210,0.516629,undirected
37,1257,0.539666,undirected
37,1479,0.639662,undirected
37,1958,0.715473,undirected
38,133,0.574479,undirected
38,145,0.585705,undirected
38,238,0.579751,undirected
38,439,0.59695,undirected
38,534,0.613076,undirected
38,697,0.684646,undirected
38,715,0.667626,undirected
38,763,0.638931,undirected
38,867,0.528102,undirected
38,917,0.660893,undirected
38,926,0.553283,undirected
38,938,0.714323,undirected
38,1211,0.644783,undirected
38,1284,0.719823,undirected
38,1842,0.658575,undirected
38,1865,0.551037,undirected
39,146,0.608041,undirected
39,427,0.527934,undirected
39,711,0.549267,undirected
39,753,0.548739,undirected
39,757,0.551763,undirected
39,768,0.51863,undirected
39,889,0.634364,undirected
39,1075,0.578038,undirected
39,1122,0.600798,undirected
39,1141,0.528696,undirected
39,1142,0.600587,undirected
39,1193,0.593253,undirected
39,1218,0.572044,undirected
39,1338,0.642028,undirected
39,1354,0.58589,undirected
39,1375,0.61188,undirected
39,1568,0.608161,undirected
39,1599,0.654681,undirected
39,1634,0.556584,undirected
39,1663,0.57649,undirected
39,1734,0.652585,undirected
